"Date";"Days from today";"ETU caseload";"Nurses and paramedics";"Hygienists and nurses aids";"Doctors";"Support staff";"Total"
"2014-12-26";"44";" 8863 ( 4559,  13167)";" 4432 (2280,  6584)";" 4432 (2280,  6584)";" 886 ( 456,  1316)";" 8863 ( 4559,  13167)";" 18613 (13324,  23902)"
"2014-12-25";"43";" 8692 ( 4536,  12848)";" 4346 (2268,  6424)";" 4346 (2268,  6424)";" 869 ( 453,  1285)";" 8692 ( 4536,  12848)";" 18253 (13146,  23360)"
"2014-12-24";"42";" 8524 ( 4512,  12536)";" 4262 (2256,  6268)";" 4262 (2256,  6268)";" 852 ( 451,  1253)";" 8524 ( 4512,  12536)";" 17900 (12970,  22830)"
"2014-12-23";"41";" 8361 ( 4488,  12234)";" 4180 (2244,  6116)";" 4180 (2244,  6116)";" 836 ( 449,  1223)";" 8361 ( 4488,  12234)";" 17557 (12798,  22316)"
"2014-12-22";"40";" 8201 ( 4463,  11939)";" 4100 (2231,  5969)";" 4100 (2231,  5969)";" 820 ( 446,  1194)";" 8201 ( 4463,  11939)";" 17221 (12628,  21814)"
"2014-12-21";"39";" 8044 ( 4437,  11651)";" 4022 (2219,  5825)";" 4022 (2219,  5825)";" 804 ( 443,  1165)";" 8044 ( 4437,  11651)";" 16892 (12460,  21324)"
"2014-12-20";"38";" 7891 ( 4411,  11371)";" 3946 (2206,  5686)";" 3946 (2206,  5686)";" 789 ( 441,  1137)";" 7891 ( 4411,  11371)";" 16572 (12296,  20848)"
"2014-12-19";"37";" 7741 ( 4384,  11098)";" 3870 (2191,  5549)";" 3870 (2191,  5549)";" 774 ( 438,  1110)";" 7741 ( 4384,  11098)";" 16255 (12129,  20381)"
"2014-12-18";"36";" 7595 ( 4356,  10834)";" 3798 (2179,  5417)";" 3798 (2179,  5417)";" 760 ( 436,  1084)";" 7595 ( 4356,  10834)";" 15951 (11971,  19931)"
"2014-12-17";"35";" 7451 ( 4327,  10575)";" 3726 (2164,  5288)";" 3726 (2164,  5288)";" 745 ( 433,  1057)";" 7451 ( 4327,  10575)";" 15648 (11810,  19486)"
"2014-12-16";"34";" 7311 ( 4299,  10323)";" 3656 (2150,  5162)";" 3656 (2150,  5162)";" 731 ( 430,  1032)";" 7311 ( 4299,  10323)";" 15354 (11652,  19056)"
"2014-12-15";"33";" 7174 ( 4269,  10079)";" 3587 (2135,  5039)";" 3587 (2135,  5039)";" 717 ( 427,  1007)";" 7174 ( 4269,  10079)";" 15065 (11496,  18634)"
"2014-12-14";"32";" 7040 ( 4240,   9840)";" 3520 (2120,  4920)";" 3520 (2120,  4920)";" 704 ( 424,   984)";" 7040 ( 4240,   9840)";" 14784 (11343,  18225)"
"2014-12-13";"31";" 6909 ( 4210,   9608)";" 3454 (2104,  4804)";" 3454 (2104,  4804)";" 691 ( 421,   961)";" 6909 ( 4210,   9608)";" 14508 (11191,  17825)"
"2014-12-12";"30";" 6780 ( 4178,   9382)";" 3390 (2089,  4691)";" 3390 (2089,  4691)";" 678 ( 418,   938)";" 6780 ( 4178,   9382)";" 14238 (11041,  17435)"
"2014-12-11";"29";" 6655 ( 4148,   9162)";" 3328 (2074,  4582)";" 3328 (2074,  4582)";" 666 ( 415,   917)";" 6655 ( 4148,   9162)";" 13977 (10896,  17058)"
"2014-12-10";"28";" 6532 ( 4116,   8948)";" 3266 (2058,  4474)";" 3266 (2058,  4474)";" 653 ( 411,   895)";" 6532 ( 4116,   8948)";" 13717 (10749,  16685)"
"2014-12-09";"27";" 6412 ( 4085,   8739)";" 3206 (2042,  4370)";" 3206 (2042,  4370)";" 641 ( 408,   874)";" 6412 ( 4085,   8739)";" 13465 (10605,  16325)"
"2014-12-08";"26";" 6294 ( 4052,   8536)";" 3147 (2026,  4268)";" 3147 (2026,  4268)";" 629 ( 405,   853)";" 6294 ( 4052,   8536)";" 13217 (10462,  15972)"
"2014-12-07";"25";" 6179 ( 4020,   8338)";" 3090 (2011,  4169)";" 3090 (2011,  4169)";" 618 ( 402,   834)";" 6179 ( 4020,   8338)";" 12977 (10324,  15630)"
"2014-12-06";"24";" 6066 ( 3987,   8145)";" 3033 (1994,  4072)";" 3033 (1994,  4072)";" 607 ( 399,   815)";" 6066 ( 3987,   8145)";" 12739 (10185,  15293)"
"2014-12-05";"23";" 5956 ( 3955,   7957)";" 2978 (1977,  3979)";" 2978 (1977,  3979)";" 596 ( 396,   796)";" 5956 ( 3955,   7957)";" 12508 (10049,  14967)"
"2014-12-04";"22";" 5848 ( 3921,   7775)";" 2924 (1961,  3887)";" 2924 (1961,  3887)";" 585 ( 392,   778)";" 5848 ( 3921,   7775)";" 12281 ( 9914,  14648)"
"2014-12-03";"21";" 5743 ( 3889,   7597)";" 2872 (1945,  3799)";" 2872 (1945,  3799)";" 574 ( 389,   759)";" 5743 ( 3889,   7597)";" 12061 ( 9783,  14339)"
"2014-12-02";"20";" 5640 ( 3856,   7424)";" 2820 (1928,  3712)";" 2820 (1928,  3712)";" 564 ( 386,   742)";" 5640 ( 3856,   7424)";" 11844 ( 9652,  14036)"
"2014-12-01";"19";" 5539 ( 3822,   7256)";" 2770 (1912,  3628)";" 2770 (1912,  3628)";" 554 ( 382,   726)";" 5539 ( 3822,   7256)";" 11633 ( 9524,  13742)"
"2014-11-30";"18";" 5440 ( 3789,   7091)";" 2720 (1894,  3546)";" 2720 (1894,  3546)";" 544 ( 379,   709)";" 5440 ( 3789,   7091)";" 11424 ( 9395,  13453)"
"2014-11-29";"17";" 5343 ( 3755,   6931)";" 2672 (1878,  3466)";" 2672 (1878,  3466)";" 534 ( 375,   693)";" 5343 ( 3755,   6931)";" 11221 ( 9270,  13172)"
"2014-11-28";"16";" 5248 ( 3721,   6775)";" 2624 (1861,  3387)";" 2624 (1861,  3387)";" 525 ( 372,   678)";" 5248 ( 3721,   6775)";" 11021 ( 9145,  12897)"
"2014-11-27";"15";" 5156 ( 3688,   6624)";" 2578 (1844,  3312)";" 2578 (1844,  3312)";" 516 ( 369,   663)";" 5156 ( 3688,   6624)";" 10828 ( 9024,  12632)"
"2014-11-26";"14";" 5065 ( 3654,   6476)";" 2532 (1827,  3237)";" 2532 (1827,  3237)";" 506 ( 365,   647)";" 5065 ( 3654,   6476)";" 10635 ( 8901,  12369)"
"2014-11-25";"13";" 4976 ( 3620,   6332)";" 2488 (1810,  3166)";" 2488 (1810,  3166)";" 498 ( 362,   634)";" 4976 ( 3620,   6332)";" 10450 ( 8784,  12116)"
"2014-11-24";"12";" 4889 ( 3586,   6192)";" 2444 (1793,  3095)";" 2444 (1793,  3095)";" 489 ( 359,   619)";" 4889 ( 3586,   6192)";" 10266 ( 8665,  11867)"
"2014-11-23";"11";" 4804 ( 3553,   6055)";" 2402 (1776,  3028)";" 2402 (1776,  3028)";" 480 ( 355,   605)";" 4804 ( 3553,   6055)";" 10088 ( 8551,  11625)"
"2014-11-22";"10";" 4720 ( 3519,   5921)";" 2360 (1759,  2961)";" 2360 (1759,  2961)";" 472 ( 352,   592)";" 4720 ( 3519,   5921)";"  9912 ( 8436,  11388)"
"2014-11-21";"9";" 4639 ( 3485,   5793)";" 2320 (1743,  2897)";" 2320 (1743,  2897)";" 464 ( 349,   579)";" 4639 ( 3485,   5793)";"  9743 ( 8326,  11160)"
"2014-11-20";"8";" 4559 ( 3452,   5666)";" 2280 (1726,  2834)";" 2280 (1726,  2834)";" 456 ( 345,   567)";" 4559 ( 3452,   5666)";"  9575 ( 8214,  10936)"
"2014-11-19";"7";" 4480 ( 3417,   5543)";" 2240 (1709,  2771)";" 2240 (1709,  2771)";" 448 ( 342,   554)";" 4480 ( 3417,   5543)";"  9408 ( 8102,  10714)"
"2014-11-18";"6";" 4404 ( 3385,   5423)";" 2202 (1692,  2712)";" 2202 (1692,  2712)";" 440 ( 338,   542)";" 4404 ( 3385,   5423)";"  9248 ( 7995,  10501)"
"2014-11-17";"5";" 4329 ( 3351,   5307)";" 2164 (1675,  2653)";" 2164 (1675,  2653)";" 433 ( 335,   531)";" 4329 ( 3351,   5307)";"  9090 ( 7889,  10291)"
"2014-11-16";"4";" 4255 ( 3317,   5193)";" 2128 (1659,  2597)";" 2128 (1659,  2597)";" 426 ( 332,   520)";" 4255 ( 3317,   5193)";"  8937 ( 7785,  10089)"
"2014-11-15";"3";" 4183 ( 3284,   5082)";" 2092 (1643,  2541)";" 2092 (1643,  2541)";" 418 ( 328,   508)";" 4183 ( 3284,   5082)";"  8785 ( 7681,   9889)"
"2014-11-14";"2";" 4113 ( 3252,   4974)";" 2056 (1625,  2487)";" 2056 (1625,  2487)";" 411 ( 325,   497)";" 4113 ( 3252,   4974)";"  8636 ( 7578,   9694)"
"2014-11-13";"1";" 4044 ( 3219,   4869)";" 2022 (1609,  2435)";" 2022 (1609,  2435)";" 404 ( 321,   487)";" 4044 ( 3219,   4869)";"  8492 ( 7478,   9506)"
"2014-11-12";"0";" 3976 ( 3186,   4766)";" 1988 (1593,  2383)";" 1988 (1593,  2383)";" 398 ( 319,   477)";" 3976 ( 3186,   4766)";"  8350 ( 7379,   9321)"
"2014-11-11";"-1";" 3910 ( 3153,   4667)";" 1955 (1577,  2333)";" 1955 (1577,  2333)";" 391 ( 315,   467)";" 3910 ( 3153,   4667)";"  8211 ( 7281,   9141)"
"2014-11-10";"-2";" 3845 ( 3121,   4569)";" 1923 (1561,  2285)";" 1923 (1561,  2285)";" 384 ( 312,   456)";" 3845 ( 3121,   4569)";"  8075 ( 7185,   8965)"
"2014-11-09";"-3";" 3781 ( 3088,   4474)";" 1890 (1543,  2237)";" 1890 (1543,  2237)";" 378 ( 309,   447)";" 3781 ( 3088,   4474)";"  7939 ( 7087,   8791)"
"2014-11-08";"-4";" 3719 ( 3056,   4382)";" 1860 (1528,  2192)";" 1860 (1528,  2192)";" 372 ( 306,   438)";" 3719 ( 3056,   4382)";"  7811 ( 6996,   8626)"
"2014-11-07";"-5";" 3657 ( 3023,   4291)";" 1828 (1511,  2145)";" 1828 (1511,  2145)";" 366 ( 303,   429)";" 3657 ( 3023,   4291)";"  7679 ( 6900,   8458)"
"2014-11-06";"-6";" 3597 ( 2991,   4203)";" 1798 (1495,  2101)";" 1798 (1495,  2101)";" 360 ( 299,   421)";" 3597 ( 2991,   4203)";"  7553 ( 6808,   8298)"
"2014-11-05";"-7";" 3539 ( 2960,   4118)";" 1770 (1480,  2060)";" 1770 (1480,  2060)";" 354 ( 296,   412)";" 3539 ( 2960,   4118)";"  7433 ( 6721,   8145)"
"2014-11-04";"-8";" 3481 ( 2928,   4034)";" 1740 (1463,  2017)";" 1740 (1463,  2017)";" 348 ( 293,   403)";" 3481 ( 2928,   4034)";"  7309 ( 6629,   7989)"
"2014-11-03";"-9";" 3425 ( 2897,   3953)";" 1712 (1448,  1976)";" 1712 (1448,  1976)";" 342 ( 289,   395)";" 3425 ( 2897,   3953)";"  7191 ( 6542,   7840)"
"2014-11-02";"-10";" 3370 ( 2866,   3874)";" 1685 (1433,  1937)";" 1685 (1433,  1937)";" 337 ( 287,   387)";" 3370 ( 2866,   3874)";"  7077 ( 6457,   7697)"
"2014-11-01";"-11";" 3315 ( 2834,   3796)";" 1658 (1417,  1899)";" 1658 (1417,  1899)";" 332 ( 284,   380)";" 3315 ( 2834,   3796)";"  6963 ( 6372,   7554)"
"2014-10-31";"-12";" 3262 ( 2803,   3721)";" 1631 (1402,  1860)";" 1631 (1402,  1860)";" 326 ( 280,   372)";" 3262 ( 2803,   3721)";"  6850 ( 6286,   7414)"
"2014-10-30";"-13";" 3210 ( 2772,   3648)";" 1605 (1386,  1824)";" 1605 (1386,  1824)";" 321 ( 277,   365)";" 3210 ( 2772,   3648)";"  6741 ( 6203,   7279)"
"2014-10-29";"-14";" 3159 ( 2742,   3576)";" 1580 (1371,  1789)";" 1580 (1371,  1789)";" 316 ( 274,   358)";" 3159 ( 2742,   3576)";"  6635 ( 6123,   7147)"
"2014-10-28";"-15";" 3109 ( 2712,   3506)";" 1554 (1355,  1753)";" 1554 (1355,  1753)";" 311 ( 271,   351)";" 3109 ( 2712,   3506)";"  6528 ( 6040,   7016)"
"2014-10-27";"-16";" 3060 ( 2682,   3438)";" 1530 (1341,  1719)";" 1530 (1341,  1719)";" 306 ( 268,   344)";" 3060 ( 2682,   3438)";"  6426 ( 5961,   6891)"
"2014-10-26";"-17";" 3012 ( 2652,   3372)";" 1506 (1326,  1686)";" 1506 (1326,  1686)";" 301 ( 265,   337)";" 3012 ( 2652,   3372)";"  6325 ( 5882,   6768)"
"2014-10-25";"-18";" 2965 ( 2622,   3308)";" 1482 (1311,  1653)";" 1482 (1311,  1653)";" 296 ( 262,   330)";" 2965 ( 2622,   3308)";"  6225 ( 5804,   6646)"
"2014-10-24";"-19";" 2918 ( 2592,   3244)";" 1459 (1296,  1622)";" 1459 (1296,  1622)";" 292 ( 259,   325)";" 2918 ( 2592,   3244)";"  6128 ( 5727,   6529)"
"2014-10-23";"-20";" 2873 ( 2563,   3183)";" 1436 (1281,  1591)";" 1436 (1281,  1591)";" 287 ( 256,   318)";" 2873 ( 2563,   3183)";"  6032 ( 5651,   6413)"
"2014-10-22";"-21";" 2828 ( 2533,   3123)";" 1414 (1267,  1561)";" 1414 (1267,  1561)";" 283 ( 254,   312)";" 2828 ( 2533,   3123)";"  5939 ( 5577,   6301)"
"2014-10-21";"-22";" 2785 ( 2505,   3065)";" 1392 (1252,  1532)";" 1392 (1252,  1532)";" 278 ( 250,   306)";" 2785 ( 2505,   3065)";"  5847 ( 5503,   6191)"
"2014-10-20";"-23";" 2742 ( 2476,   3008)";" 1371 (1238,  1504)";" 1371 (1238,  1504)";" 274 ( 247,   301)";" 2742 ( 2476,   3008)";"  5758 ( 5431,   6085)"
"2014-10-19";"-24";" 2700 ( 2447,   2953)";" 1350 (1223,  1477)";" 1350 (1223,  1477)";" 270 ( 245,   295)";" 2700 ( 2447,   2953)";"  5670 ( 5359,   5981)"
"2014-10-18";"-25";" 2658 ( 2417,   2899)";" 1329 (1209,  1449)";" 1329 (1209,  1449)";" 266 ( 242,   290)";" 2658 ( 2417,   2899)";"  5582 ( 5286,   5878)"
"2014-10-17";"-26";" 2618 ( 2389,   2847)";" 1309 (1195,  1423)";" 1309 (1195,  1423)";" 262 ( 239,   285)";" 2618 ( 2389,   2847)";"  5498 ( 5217,   5779)"
"2014-10-16";"-27";" 2578 ( 2361,   2795)";" 1289 (1180,  1398)";" 1289 (1180,  1398)";" 258 ( 236,   280)";" 2578 ( 2361,   2795)";"  5414 ( 5147,   5681)"
"2014-10-15";"-28";" 2539 ( 2332,   2746)";" 1270 (1167,  1373)";" 1270 (1167,  1373)";" 254 ( 233,   275)";" 2539 ( 2332,   2746)";"  5333 ( 5079,   5587)"
"2014-10-14";"-29";" 2501 ( 2305,   2697)";" 1250 (1152,  1348)";" 1250 (1152,  1348)";" 250 ( 230,   270)";" 2501 ( 2305,   2697)";"  5251 ( 5010,   5492)"
"2014-10-13";"-30";" 2463 ( 2276,   2650)";" 1232 (1139,  1325)";" 1232 (1139,  1325)";" 246 ( 227,   265)";" 2463 ( 2276,   2650)";"  5173 ( 4943,   5403)"
"2014-10-12";"-31";" 2426 ( 2248,   2604)";" 1213 (1124,  1302)";" 1213 (1124,  1302)";" 243 ( 225,   261)";" 2426 ( 2248,   2604)";"  5095 ( 4876,   5314)"
"2014-10-11";"-32";" 2390 ( 2220,   2560)";" 1195 (1110,  1280)";" 1195 (1110,  1280)";" 239 ( 222,   256)";" 2390 ( 2220,   2560)";"  5019 ( 4810,   5228)"
"2014-10-10";"-33";" 2354 ( 2192,   2516)";" 1177 (1096,  1258)";" 1177 (1096,  1258)";" 235 ( 219,   251)";" 2354 ( 2192,   2516)";"  4943 ( 4744,   5142)"
"2014-10-09";"-34";" 2319 ( 2164,   2474)";" 1160 (1083,  1237)";" 1160 (1083,  1237)";" 232 ( 217,   247)";" 2319 ( 2164,   2474)";"  4871 ( 4681,   5061)"
"2014-10-08";"-35";" 2285 ( 2137,   2433)";" 1142 (1068,  1216)";" 1142 (1068,  1216)";" 228 ( 213,   243)";" 2285 ( 2137,   2433)";"  4797 ( 4615,   4979)"
"2014-10-07";"-36";" 2251 ( 2109,   2393)";" 1126 (1055,  1197)";" 1126 (1055,  1197)";" 225 ( 211,   239)";" 2251 ( 2109,   2393)";"  4728 ( 4553,   4903)"
"2014-10-06";"-37";" 2218 ( 2081,   2355)";" 1109 (1041,  1177)";" 1109 (1041,  1177)";" 222 ( 208,   236)";" 2218 ( 2081,   2355)";"  4658 ( 4490,   4826)"
"2014-10-05";"-38";" 2185 ( 2053,   2317)";" 1092 (1026,  1158)";" 1092 (1026,  1158)";" 218 ( 205,   231)";" 2185 ( 2053,   2317)";"  4587 ( 4425,   4749)"
"2014-10-04";"-39";" 2153 ( 2025,   2281)";" 1076 (1012,  1140)";" 1076 (1012,  1140)";" 215 ( 202,   228)";" 2153 ( 2025,   2281)";"  4520 ( 4363,   4677)"
"2014-10-03";"-40";" 2122 ( 1998,   2246)";" 1061 ( 999,  1123)";" 1061 ( 999,  1123)";" 212 ( 200,   224)";" 2122 ( 1998,   2246)";"  4456 ( 4304,   4608)"
"2014-10-02";"-41";" 2091 ( 1970,   2212)";" 1046 ( 986,  1106)";" 1046 ( 986,  1106)";" 209 ( 197,   221)";" 2091 ( 1970,   2212)";"  4392 ( 4244,   4540)"
"2014-10-01";"-42";" 2060 ( 1942,   2178)";" 1030 ( 971,  1089)";" 1030 ( 971,  1089)";" 206 ( 194,   218)";" 2060 ( 1942,   2178)";"  4326 ( 4181,   4471)"
"2014-09-30";"-43";" 2030 ( 1915,   2145)";" 1015 ( 957,  1073)";" 1015 ( 957,  1073)";" 203 ( 191,   215)";" 2030 ( 1915,   2145)";"  4263 ( 4121,   4405)"
"2014-09-29";"-44";" 2001 ( 1887,   2115)";" 1001 ( 944,  1058)";" 1001 ( 944,  1058)";" 200 ( 189,   211)";" 2001 ( 1887,   2115)";"  4203 ( 4063,   4343)"
"2014-09-28";"-45";" 1971 ( 1859,   2083)";"  986 ( 930,  1042)";"  986 ( 930,  1042)";" 197 ( 186,   208)";" 1971 ( 1859,   2083)";"  4140 ( 4002,   4278)"
"2014-09-27";"-46";" 1943 ( 1832,   2054)";"  972 ( 917,  1027)";"  972 ( 917,  1027)";" 194 ( 183,   205)";" 1943 ( 1832,   2054)";"  4081 ( 3945,   4217)"
"2014-09-26";"-47";" 1914 ( 1804,   2024)";"  957 ( 902,  1012)";"  957 ( 902,  1012)";" 191 ( 180,   202)";" 1914 ( 1804,   2024)";"  4019 ( 3884,   4154)"
"2014-09-25";"-48";" 1886 ( 1776,   1996)";"  943 ( 888,   998)";"  943 ( 888,   998)";" 189 ( 178,   200)";" 1886 ( 1776,   1996)";"  3961 ( 3826,   4096)"
"2014-09-24";"-49";" 1859 ( 1750,   1968)";"  930 ( 875,   985)";"  930 ( 875,   985)";" 186 ( 175,   197)";" 1859 ( 1750,   1968)";"  3905 ( 3771,   4039)"
"2014-09-23";"-50";" 1831 ( 1722,   1940)";"  915 ( 860,   970)";"  915 ( 860,   970)";" 183 ( 172,   194)";" 1831 ( 1722,   1940)";"  3844 ( 3710,   3978)"
"2014-09-22";"-51";" 1804 ( 1695,   1913)";"  902 ( 847,   957)";"  902 ( 847,   957)";" 180 ( 169,   191)";" 1804 ( 1695,   1913)";"  3788 ( 3654,   3922)"
"2014-09-21";"-52";" 1778 ( 1669,   1887)";"  889 ( 834,   944)";"  889 ( 834,   944)";" 178 ( 167,   189)";" 1778 ( 1669,   1887)";"  3734 ( 3600,   3868)"
"2014-09-20";"-53";" 1751 ( 1641,   1861)";"  876 ( 821,   931)";"  876 ( 821,   931)";" 175 ( 164,   186)";" 1751 ( 1641,   1861)";"  3678 ( 3543,   3813)"
"2014-09-19";"-54";" 1725 ( 1615,   1835)";"  862 ( 807,   917)";"  862 ( 807,   917)";" 172 ( 161,   183)";" 1725 ( 1615,   1835)";"  3621 ( 3486,   3756)"
"2014-09-18";"-55";" 1698 ( 1588,   1808)";"  849 ( 794,   904)";"  849 ( 794,   904)";" 170 ( 159,   181)";" 1698 ( 1588,   1808)";"  3566 ( 3430,   3702)"
"2014-09-17";"-56";" 1672 ( 1561,   1783)";"  836 ( 781,   891)";"  836 ( 781,   891)";" 167 ( 156,   178)";" 1672 ( 1561,   1783)";"  3511 ( 3375,   3647)"
"2014-09-16";"-57";" 1646 ( 1535,   1757)";"  823 ( 768,   878)";"  823 ( 768,   878)";" 165 ( 154,   176)";" 1646 ( 1535,   1757)";"  3457 ( 3321,   3593)"
"2014-09-15";"-58";" 1619 ( 1508,   1730)";"  810 ( 755,   865)";"  810 ( 755,   865)";" 162 ( 151,   173)";" 1619 ( 1508,   1730)";"  3401 ( 3265,   3537)"
"2014-09-14";"-59";" 1593 ( 1482,   1704)";"  796 ( 741,   851)";"  796 ( 741,   851)";" 159 ( 148,   170)";" 1593 ( 1482,   1704)";"  3344 ( 3208,   3480)"
"2014-09-13";"-60";" 1566 ( 1456,   1676)";"  783 ( 728,   838)";"  783 ( 728,   838)";" 157 ( 146,   168)";" 1566 ( 1456,   1676)";"  3289 ( 3154,   3424)"
"2014-09-12";"-61";" 1538 ( 1429,   1647)";"  769 ( 714,   824)";"  769 ( 714,   824)";" 154 ( 143,   165)";" 1538 ( 1429,   1647)";"  3230 ( 3096,   3364)"
"2014-09-11";"-62";" 1510 ( 1402,   1618)";"  755 ( 701,   809)";"  755 ( 701,   809)";" 151 ( 140,   162)";" 1510 ( 1402,   1618)";"  3171 ( 3038,   3304)"
"2014-09-10";"-63";" 1481 ( 1375,   1587)";"  740 ( 687,   793)";"  740 ( 687,   793)";" 148 ( 137,   159)";" 1481 ( 1375,   1587)";"  3109 ( 2978,   3240)"
"2014-09-09";"-64";" 1451 ( 1347,   1555)";"  726 ( 674,   778)";"  726 ( 674,   778)";" 145 ( 135,   155)";" 1451 ( 1347,   1555)";"  3048 ( 2921,   3175)"
"2014-09-08";"-65";" 1419 ( 1319,   1519)";"  710 ( 660,   760)";"  710 ( 660,   760)";" 142 ( 132,   152)";" 1419 ( 1319,   1519)";"  2981 ( 2858,   3104)"
"2014-09-07";"-66";" 1386 ( 1291,   1481)";"  693 ( 645,   741)";"  693 ( 645,   741)";" 139 ( 129,   149)";" 1386 ( 1291,   1481)";"  2911 ( 2794,   3028)"
"2014-09-06";"-67";" 1352 ( 1262,   1442)";"  676 ( 631,   721)";"  676 ( 631,   721)";" 135 ( 126,   144)";" 1352 ( 1262,   1442)";"  2839 ( 2728,   2950)"
"2014-09-05";"-68";" 1319 ( 1234,   1404)";"  660 ( 617,   703)";"  660 ( 617,   703)";" 132 ( 123,   141)";" 1319 ( 1234,   1404)";"  2771 ( 2666,   2876)"
"2014-09-04";"-69";" 1287 ( 1206,   1368)";"  644 ( 604,   684)";"  644 ( 604,   684)";" 129 ( 121,   137)";" 1287 ( 1206,   1368)";"  2704 ( 2605,   2803)"
"2014-09-03";"-70";" 1256 ( 1180,   1332)";"  628 ( 590,   666)";"  628 ( 590,   666)";" 126 ( 118,   134)";" 1256 ( 1180,   1332)";"  2638 ( 2544,   2732)"
"2014-09-02";"-71";" 1226 ( 1154,   1298)";"  613 ( 577,   649)";"  613 ( 577,   649)";" 123 ( 116,   130)";" 1226 ( 1154,   1298)";"  2575 ( 2486,   2664)"
"2014-09-01";"-72";" 1196 ( 1128,   1264)";"  598 ( 564,   632)";"  598 ( 564,   632)";" 120 ( 113,   127)";" 1196 ( 1128,   1264)";"  2512 ( 2428,   2596)"
"2014-08-31";"-73";" 1168 ( 1104,   1232)";"  584 ( 552,   616)";"  584 ( 552,   616)";" 117 ( 111,   123)";" 1168 ( 1104,   1232)";"  2453 ( 2374,   2532)"
"2014-08-30";"-74";" 1140 ( 1080,   1200)";"  570 ( 540,   600)";"  570 ( 540,   600)";" 114 ( 108,   120)";" 1140 ( 1080,   1200)";"  2394 ( 2320,   2468)"
"2014-08-29";"-75";" 1112 ( 1055,   1169)";"  556 ( 527,   585)";"  556 ( 527,   585)";" 111 ( 105,   117)";" 1112 ( 1055,   1169)";"  2335 ( 2265,   2405)"
"2014-08-28";"-76";" 1086 ( 1032,   1140)";"  543 ( 516,   570)";"  543 ( 516,   570)";" 109 ( 104,   114)";" 1086 ( 1032,   1140)";"  2281 ( 2215,   2347)"
"2014-08-27";"-77";" 1060 ( 1009,   1111)";"  530 ( 505,   555)";"  530 ( 505,   555)";" 106 ( 101,   111)";" 1060 ( 1009,   1111)";"  2226 ( 2164,   2288)"
"2014-08-26";"-78";" 1035 (  987,   1083)";"  518 ( 494,   542)";"  518 ( 494,   542)";" 104 (  99,   109)";" 1035 (  987,   1083)";"  2175 ( 2116,   2234)"
"2014-08-25";"-79";" 1010 (  965,   1055)";"  505 ( 482,   528)";"  505 ( 482,   528)";" 101 (  96,   106)";" 1010 (  965,   1055)";"  2121 ( 2065,   2177)"
"2014-08-24";"-80";"  987 (  944,   1030)";"  493 ( 472,   514)";"  493 ( 472,   514)";"  99 (  95,   103)";"  987 (  944,   1030)";"  2072 ( 2019,   2125)"
