"Date";"Days from today";"Cases (reported)";"New daily cases (reported)";"Cases (corrected for underreporting)";"New daily cases (corrected for underreporting)";"Incubation period";"Infectious and unreported";"Undergoing treatment";"Beds for CDC target of 25% cases in ETC";"Beds for CDC target of 45% cases in reduced transmission";"Reporting (treatment) quotient"
"2014-11-04";"-17";"  4842 ( 4783,   4901)";"  93 (  86,  101)";" 25210 ( 24716,  25703)";"  482 ( 437,   528)";"  5549 ( 5021,   6078)";" 3724 ( 3431,   4017)";"  721 ( 676,   766)";" 1111 ( 1037,  1185)";" 2000 ( 1867,  2134)";"40%"
"2014-11-03";"-18";"  4749 ( 4694,   4804)";"  92 (  85,   99)";" 24728 ( 24274,  25181)";"  474 ( 430,   517)";"  5449 ( 4942,   5956)";" 3657 ( 3377,   3937)";"  708 ( 665,   751)";" 1091 ( 1021,  1162)";" 1964 ( 1837,  2092)";"40%"
"2014-11-02";"-19";"  4657 ( 4605,   4709)";"  90 (  83,   97)";" 24254 ( 23838,  24670)";"  465 ( 423,   507)";"  5351 ( 4865,   5837)";" 3591 ( 3324,   3858)";"  695 ( 655,   736)";" 1072 ( 1004,  1139)";" 1929 ( 1807,  2051)";"40%"
"2014-11-01";"-20";"  4567 ( 4517,   4617)";"  88 (  82,   95)";" 23789 ( 23407,  24170)";"  457 ( 417,   497)";"  5255 ( 4789,   5720)";" 3526 ( 3271,   3781)";"  683 ( 644,   721)";" 1052 (  988,  1117)";" 1894 ( 1778,  2010)";"40%"
"2014-10-31";"-21";"  4479 ( 4430,   4527)";"  87 (  81,   93)";" 23332 ( 22982,  23682)";"  449 ( 410,   487)";"  5160 ( 4714,   5606)";" 3463 ( 3220,   3705)";"  671 ( 634,   707)";" 1033 (  972,  1095)";" 1860 ( 1749,  1970)";"40%"
"2014-10-30";"-22";"  4392 ( 4344,   4440)";"  85 (  80,   91)";" 22883 ( 22562,  23204)";"  440 ( 404,   477)";"  5067 ( 4640,   5494)";" 3400 ( 3169,   3631)";"  658 ( 624,   693)";" 1015 (  956,  1073)";" 1826 ( 1721,  1932)";"40%"
"2014-10-29";"-23";"  4307 ( 4259,   4354)";"  84 (  78,   89)";" 22443 ( 22148,  22738)";"  433 ( 397,   468)";"  4976 ( 4567,   5384)";" 3339 ( 3119,   3559)";"  647 ( 614,   679)";"  996 (  941,  1052)";" 1793 ( 1693,  1894)";"40%"
"2014-10-28";"-24";"  4223 ( 4174,   4271)";"  82 (  77,   87)";" 22010 ( 21737,  22283)";"  425 ( 391,   458)";"  4886 ( 4495,   5276)";" 3279 ( 3069,   3488)";"  635 ( 604,   666)";"  978 (  926,  1031)";" 1761 ( 1666,  1856)";"40%"
"2014-10-27";"-25";"  4141 ( 4091,   4190)";"  81 (  76,   86)";" 21586 ( 21332,  21840)";"  417 ( 385,   449)";"  4798 ( 4425,   5171)";" 3219 ( 3021,   3418)";"  623 ( 595,   652)";"  961 (  911,  1011)";" 1729 ( 1639,  1820)";"40%"
"2014-10-26";"-26";"  4060 ( 4009,   4111)";"  79 (  75,   84)";" 21169 ( 20930,  21408)";"  410 ( 379,   440)";"  4711 ( 4355,   5067)";" 3161 ( 2973,   3350)";"  612 ( 585,   639)";"  943 (  896,   991)";" 1698 ( 1612,  1784)";"40%"
"2014-10-25";"-27";"  3980 ( 3928,   4033)";"  78 (  73,   82)";" 20759 ( 20531,  20987)";"  402 ( 373,   431)";"  4626 ( 4286,   4966)";" 3104 ( 2926,   3283)";"  601 ( 576,   627)";"  926 (  881,   971)";" 1667 ( 1586,  1749)";"40%"
"2014-10-24";"-28";"  3903 ( 3848,   3957)";"  76 (  72,   81)";" 20357 ( 20137,  20578)";"  395 ( 367,   423)";"  4543 ( 4219,   4867)";" 3048 ( 2879,   3217)";"  590 ( 566,   614)";"  910 (  867,   952)";" 1637 ( 1560,  1714)";"40%"
"2014-10-23";"-29";"  3826 ( 3769,   3883)";"  75 (  71,   79)";" 19962 ( 19746,  20179)";"  388 ( 361,   414)";"  4461 ( 4152,   4769)";" 2993 ( 2833,   3153)";"  580 ( 557,   602)";"  893 (  853,   934)";" 1608 ( 1535,  1680)";"40%"
"2014-10-22";"-30";"  3751 ( 3692,   3810)";"  74 (  70,   77)";" 19574 ( 19358,  19791)";"  381 ( 356,   406)";"  4380 ( 4087,   4674)";" 2939 ( 2788,   3090)";"  569 ( 548,   590)";"  877 (  839,   915)";" 1579 ( 1510,  1647)";"40%"
"2014-10-21";"-31";"  3677 ( 3616,   3738)";"  72 (  69,   76)";" 19194 ( 18975,  19412)";"  374 ( 350,   398)";"  4301 ( 4022,   4581)";" 2886 ( 2744,   3029)";"  559 ( 540,   578)";"  861 (  825,   897)";" 1550 ( 1486,  1615)";"40%"
"2014-10-20";"-32";"  3605 ( 3542,   3668)";"  71 (  68,   74)";" 18820 ( 18597,  19043)";"  367 ( 344,   390)";"  4224 ( 3958,   4489)";" 2834 ( 2700,   2968)";"  549 ( 531,   567)";"  846 (  812,   880)";" 1522 ( 1461,  1583)";"40%"
"2014-10-19";"-33";"  3534 ( 3468,   3599)";"  70 (  67,   73)";" 18453 ( 18223,  18682)";"  361 ( 339,   382)";"  4147 ( 3895,   4400)";" 2783 ( 2657,   2909)";"  539 ( 522,   556)";"  830 (  799,   862)";" 1495 ( 1437,  1552)";"40%"
"2014-10-18";"-34";"  3464 ( 3397,   3531)";"  69 (  66,   71)";" 18092 ( 17855,  18329)";"  354 ( 334,   374)";"  4073 ( 3834,   4312)";" 2733 ( 2614,   2851)";"  529 ( 514,   545)";"  815 (  786,   845)";" 1468 ( 1414,  1522)";"40%"
"2014-10-17";"-35";"  3395 ( 3326,   3465)";"  67 (  65,   70)";" 17738 ( 17492,  17984)";"  348 ( 328,   367)";"  3999 ( 3773,   4226)";" 2683 ( 2572,   2794)";"  520 ( 505,   534)";"  801 (  773,   829)";" 1441 ( 1391,  1492)";"40%"
"2014-10-16";"-36";"  3328 ( 3257,   3399)";"  66 (  64,   69)";" 17390 ( 17135,  17646)";"  341 ( 323,   360)";"  3927 ( 3713,   4141)";" 2635 ( 2531,   2739)";"  510 ( 497,   523)";"  786 (  760,   812)";" 1415 ( 1368,  1462)";"40%"
"2014-10-15";"-37";"  3262 ( 3189,   3335)";"  65 (  63,   67)";" 17049 ( 16784,  17314)";"  335 ( 318,   352)";"  3856 ( 3653,   4059)";" 2587 ( 2490,   2684)";"  501 ( 489,   513)";"  772 (  748,   797)";" 1390 ( 1346,  1434)";"40%"
"2014-10-14";"-38";"  3197 ( 3123,   3271)";"  64 (  62,   66)";" 16714 ( 16439,  16989)";"  329 ( 313,   345)";"  3786 ( 3595,   3978)";" 2540 ( 2450,   2631)";"  492 ( 481,   503)";"  758 (  735,   781)";" 1365 ( 1323,  1406)";"40%"
"2014-10-13";"-39";"  3133 ( 3057,   3209)";"  63 (  61,   65)";" 16385 ( 16100,  16670)";"  323 ( 308,   339)";"  3718 ( 3538,   3898)";" 2495 ( 2410,   2579)";"  483 ( 473,   493)";"  744 (  723,   766)";" 1340 ( 1302,  1378)";"40%"
"2014-10-12";"-40";"  3071 ( 2993,   3148)";"  61 (  60,   63)";" 16062 ( 15767,  16356)";"  317 ( 303,   332)";"  3651 ( 3481,   3821)";" 2449 ( 2371,   2528)";"  474 ( 465,   483)";"  731 (  711,   751)";" 1316 ( 1280,  1351)";"40%"
"2014-10-11";"-41";"  3009 ( 2931,   3088)";"  60 (  59,   62)";" 15744 ( 15440,  16048)";"  312 ( 298,   325)";"  3585 ( 3425,   3745)";" 2405 ( 2333,   2478)";"  466 ( 457,   474)";"  718 (  700,   736)";" 1292 ( 1259,  1325)";"40%"
"2014-10-10";"-42";"  2949 ( 2869,   3029)";"  59 (  58,   61)";" 15433 ( 15120,  15746)";"  306 ( 293,   319)";"  3520 ( 3370,   3670)";" 2362 ( 2295,   2429)";"  457 ( 450,   465)";"  705 (  688,   722)";" 1269 ( 1238,  1299)";"40%"
"2014-10-09";"-43";"  2890 ( 2809,   2970)";"  58 (  57,   60)";" 15127 ( 14805,  15448)";"  300 ( 289,   312)";"  3457 ( 3316,   3597)";" 2319 ( 2257,   2381)";"  449 ( 442,   456)";"  692 (  677,   708)";" 1246 ( 1218,  1274)";"40%"
"2014-10-08";"-44";"  2831 ( 2750,   2913)";"  57 (  56,   59)";" 14826 ( 14496,  15156)";"  295 ( 284,   306)";"  3394 ( 3263,   3525)";" 2277 ( 2221,   2334)";"  441 ( 434,   447)";"  680 (  665,   694)";" 1223 ( 1197,  1249)";"40%"
"2014-10-07";"-45";"  2774 ( 2692,   2857)";"  56 (  55,   57)";" 14531 ( 14194,  14869)";"  290 ( 279,   300)";"  3333 ( 3210,   3455)";" 2236 ( 2184,   2288)";"  433 ( 427,   439)";"  667 (  654,   680)";" 1201 ( 1178,  1225)";"40%"
"2014-10-06";"-46";"  2718 ( 2635,   2802)";"  55 (  54,   56)";" 14241 ( 13897,  14586)";"  284 ( 275,   294)";"  3273 ( 3159,   3387)";" 2196 ( 2148,   2243)";"  425 ( 419,   431)";"  655 (  643,   667)";" 1179 ( 1158,  1201)";"40%"
"2014-10-05";"-47";"  2663 ( 2579,   2747)";"  54 (  53,   55)";" 13957 ( 13606,  14308)";"  279 ( 270,   288)";"  3214 ( 3108,   3319)";" 2156 ( 2113,   2199)";"  417 ( 412,   423)";"  643 (  632,   654)";" 1158 ( 1138,  1178)";"40%"
"2014-10-04";"-48";"  2609 ( 2525,   2694)";"  53 (  52,   54)";" 13678 ( 13320,  14035)";"  274 ( 266,   283)";"  3155 ( 3057,   3254)";" 2117 ( 2077,   2157)";"  410 ( 404,   416)";"  632 (  622,   642)";" 1137 ( 1119,  1155)";"40%"
"2014-10-03";"-49";"  2556 ( 2471,   2641)";"  52 (  51,   53)";" 13403 ( 13040,  13766)";"  269 ( 262,   277)";"  3098 ( 3008,   3189)";" 2079 ( 2043,   2115)";"  402 ( 397,   408)";"  620 (  611,   629)";" 1117 ( 1100,  1133)";"40%"
"2014-10-02";"-50";"  2504 ( 2419,   2589)";"  51 (  50,   52)";" 13134 ( 12766,  13502)";"  264 ( 257,   272)";"  3042 ( 2959,   3126)";" 2041 ( 2008,   2074)";"  395 ( 389,   401)";"  609 (  601,   618)";" 1096 ( 1081,  1112)";"40%"
"2014-10-01";"-51";"  2453 ( 2367,   2538)";"  50 (  50,   51)";" 12870 ( 12497,  13242)";"  260 ( 253,   266)";"  2987 ( 2910,   3065)";" 2004 ( 1974,   2035)";"  388 ( 382,   394)";"  598 (  590,   606)";" 1077 ( 1062,  1091)";"40%"
"2014-09-30";"-52";"  2402 ( 2317,   2488)";"  49 (  49,   50)";" 12610 ( 12233,  12987)";"  255 ( 249,   261)";"  2934 ( 2863,   3004)";" 1968 ( 1939,   1997)";"  381 ( 375,   387)";"  587 (  580,   595)";" 1057 ( 1044,  1070)";"40%"
"2014-09-29";"-53";"  2353 ( 2267,   2439)";"  48 (  48,   49)";" 12355 ( 11975,  12735)";"  250 ( 245,   256)";"  2880 ( 2816,   2945)";" 1932 ( 1905,   1959)";"  374 ( 367,   381)";"  577 (  570,   584)";" 1038 ( 1025,  1050)";"40%"
"2014-09-28";"-54";"  2304 ( 2219,   2390)";"  48 (  47,   48)";" 12104 ( 11721,  12488)";"  246 ( 241,   251)";"  2828 ( 2769,   2888)";" 1898 ( 1872,   1923)";"  367 ( 360,   374)";"  566 (  560,   573)";" 1019 ( 1007,  1031)";"40%"
"2014-09-27";"-55";"  2257 ( 2171,   2342)";"  47 (  46,   47)";" 11859 ( 11473,  12245)";"  241 ( 237,   246)";"  2777 ( 2723,   2831)";" 1863 ( 1838,   1889)";"  361 ( 353,   368)";"  556 (  549,   563)";" 1001 (  989,  1013)";"40%"
"2014-09-26";"-56";"  2210 ( 2125,   2295)";"  46 (  45,   47)";" 11617 ( 11229,  12005)";"  237 ( 233,   241)";"  2727 ( 2678,   2777)";" 1830 ( 1804,   1855)";"  354 ( 346,   362)";"  546 (  539,   553)";"  983 (  971,   995)";"40%"
"2014-09-25";"-57";"  2164 ( 2079,   2249)";"  45 (  44,   46)";" 11380 ( 10990,  11770)";"  233 ( 229,   237)";"  2678 ( 2633,   2723)";" 1796 ( 1770,   1822)";"  348 ( 340,   356)";"  536 (  529,   543)";"  965 (  953,   977)";"40%"
"2014-09-24";"-58";"  2119 ( 2035,   2204)";"  44 (  44,   45)";" 11147 ( 10756,  11538)";"  229 ( 225,   232)";"  2629 ( 2588,   2671)";" 1764 ( 1737,   1791)";"  342 ( 333,   350)";"  526 (  519,   533)";"  947 (  935,   960)";"40%"
"2014-09-23";"-59";"  2075 ( 1991,   2159)";"  43 (  43,   44)";" 10919 ( 10527,  11311)";"  224 ( 221,   228)";"  2582 ( 2543,   2620)";" 1732 ( 1704,   1760)";"  335 ( 326,   344)";"  517 (  510,   524)";"  930 (  917,   944)";"40%"
"2014-09-22";"-60";"  2031 ( 1948,   2115)";"  43 (  42,   43)";" 10694 ( 10302,  11087)";"  220 ( 217,   223)";"  2535 ( 2499,   2571)";" 1701 ( 1671,   1730)";"  329 ( 320,   339)";"  508 (  500,   515)";"  914 (  900,   927)";"40%"
"2014-09-21";"-61";"  1989 ( 1906,   2072)";"  42 (  41,   43)";" 10474 ( 10082,  10866)";"  216 ( 213,   219)";"  2489 ( 2455,   2524)";" 1670 ( 1639,   1701)";"  323 ( 314,   333)";"  498 (  490,   506)";"  897 (  882,   911)";"40%"
"2014-09-20";"-62";"  1947 ( 1865,   2029)";"  41 (  40,   42)";" 10258 (  9866,  10650)";"  212 ( 210,   215)";"  2444 ( 2411,   2478)";" 1640 ( 1607,   1672)";"  317 ( 307,   327)";"  489 (  481,   498)";"  881 (  866,   896)";"40%"
"2014-09-19";"-63";"  1906 ( 1824,   1987)";"  40 (  40,   41)";" 10045 (  9654,  10436)";"  209 ( 206,   212)";"  2400 ( 2367,   2433)";" 1610 ( 1576,   1644)";"  312 ( 301,   322)";"  480 (  472,   489)";"  865 (  849,   881)";"40%"
"2014-09-18";"-64";"  1865 ( 1784,   1946)";"  40 (  39,   41)";"  9837 (  9446,  10227)";"  205 ( 202,   208)";"  2357 ( 2323,   2390)";" 1581 ( 1545,   1617)";"  306 ( 295,   317)";"  472 (  462,   481)";"  849 (  832,   866)";"40%"
"2014-09-17";"-65";"  1826 ( 1746,   1906)";"  39 (  38,   40)";"  9632 (  9243,  10020)";"  201 ( 198,   204)";"  2314 ( 2280,   2348)";" 1552 ( 1515,   1590)";"  301 ( 290,   311)";"  463 (  453,   473)";"  834 (  816,   851)";"40%"
"2014-09-16";"-66";"  1787 ( 1708,   1866)";"  38 (  37,   39)";"  9431 (  9044,   9817)";"  198 ( 194,   201)";"  2272 ( 2237,   2308)";" 1524 ( 1485,   1564)";"  295 ( 284,   306)";"  455 (  445,   465)";"  819 (  800,   837)";"40%"
"2014-09-15";"-67";"  1748 ( 1670,   1827)";"  38 (  36,   39)";"  9233 (  8848,   9618)";"  194 ( 191,   197)";"  2231 ( 2194,   2268)";" 1497 ( 1456,   1538)";"  290 ( 278,   301)";"  447 (  436,   457)";"  804 (  785,   823)";"40%"
"2014-09-14";"-68";"  1711 ( 1634,   1788)";"  37 (  36,   38)";"  9039 (  8657,   9421)";"  190 ( 187,   194)";"  2191 ( 2152,   2230)";" 1470 ( 1427,   1512)";"  285 ( 273,   296)";"  439 (  428,   450)";"  789 (  770,   809)";"40%"
"2014-09-13";"-69";"  1674 ( 1598,   1750)";"  36 (  35,   37)";"  8849 (  8469,   9228)";"  187 ( 183,   191)";"  2151 ( 2110,   2192)";" 1443 ( 1399,   1487)";"  279 ( 267,   291)";"  431 (  419,   442)";"  775 (  755,   796)";"40%"
"2014-09-12";"-70";"  1638 ( 1563,   1713)";"  36 (  34,   37)";"  8662 (  8285,   9038)";"  184 ( 180,   187)";"  2112 ( 2069,   2155)";" 1417 ( 1371,   1463)";"  274 ( 262,   287)";"  423 (  411,   435)";"  761 (  740,   782)";"40%"
"2014-09-11";"-71";"  1602 ( 1528,   1676)";"  35 (  34,   36)";"  8478 (  8105,   8851)";"  180 ( 176,   184)";"  2074 ( 2029,   2119)";" 1391 ( 1344,   1439)";"  269 ( 257,   282)";"  415 (  403,   427)";"  747 (  725,   769)";"40%"
"2014-09-10";"-72";"  1567 ( 1494,   1640)";"  34 (  33,   36)";"  8298 (  7928,   8668)";"  177 ( 173,   181)";"  2037 ( 1989,   2084)";" 1366 ( 1318,   1415)";"  264 ( 252,   277)";"  408 (  395,   420)";"  734 (  711,   756)";"40%"
"2014-09-09";"-73";"  1533 ( 1461,   1605)";"  34 (  32,   35)";"  8121 (  7755,   8487)";"  174 ( 169,   178)";"  2000 ( 1950,   2050)";" 1342 ( 1292,   1392)";"  260 ( 247,   273)";"  400 (  387,   413)";"  721 (  697,   744)";"40%"
"2014-09-08";"-74";"  1499 ( 1429,   1570)";"  33 (  32,   34)";"  7947 (  7585,   8309)";"  171 ( 166,   175)";"  1964 ( 1912,   2016)";" 1317 ( 1266,   1369)";"  255 ( 242,   268)";"  393 (  380,   406)";"  707 (  684,   731)";"40%"
"2014-09-07";"-75";"  1466 ( 1397,   1536)";"  32 (  31,   34)";"  7776 (  7418,   8134)";"  168 ( 163,   172)";"  1928 ( 1874,   1982)";" 1293 ( 1241,   1346)";"  250 ( 237,   264)";"  386 (  372,   400)";"  695 (  670,   719)";"40%"
"2014-09-06";"-76";"  1434 ( 1366,   1502)";"  32 (  30,   33)";"  7609 (  7255,   7962)";"  165 ( 160,   170)";"  1893 ( 1837,   1949)";" 1270 ( 1216,   1324)";"  246 ( 232,   259)";"  379 (  365,   393)";"  682 (  657,   707)";"40%"
"2014-09-05";"-77";"  1402 ( 1335,   1469)";"  31 (  30,   33)";"  7444 (  7095,   7793)";"  162 ( 156,   167)";"  1859 ( 1801,   1917)";" 1247 ( 1192,   1302)";"  241 ( 228,   255)";"  372 (  358,   386)";"  670 (  644,   695)";"40%"
"2014-09-04";"-78";"  1371 ( 1305,   1436)";"  31 (  29,   32)";"  7282 (  6939,   7626)";"  159 ( 153,   164)";"  1825 ( 1765,   1886)";" 1225 ( 1168,   1281)";"  237 ( 223,   251)";"  365 (  351,   380)";"  658 (  632,   684)";"40%"
"2014-09-03";"-79";"  1340 ( 1276,   1404)";"  30 (  29,   32)";"  7124 (  6785,   7462)";"  156 ( 150,   161)";"  1792 ( 1730,   1855)";" 1202 ( 1145,   1260)";"  233 ( 219,   247)";"  359 (  344,   373)";"  646 (  619,   672)";"40%"
"2014-09-02";"-80";"  1310 ( 1247,   1372)";"  30 (  28,   31)";"  6968 (  6635,   7301)";"  153 ( 147,   159)";"  1760 ( 1696,   1824)";" 1181 ( 1123,   1239)";"  228 ( 214,   242)";"  352 (  337,   367)";"  634 (  607,   661)";"40%"
"2014-09-01";"-81";"  1280 ( 1219,   1341)";"  29 (  28,   31)";"  6815 (  6487,   7143)";"  150 ( 144,   156)";"  1728 ( 1662,   1794)";" 1159 ( 1100,   1218)";"  224 ( 210,   238)";"  346 (  331,   361)";"  623 (  595,   650)";"40%"
"2014-08-31";"-82";"  1251 ( 1192,   1311)";"  29 (  27,   30)";"  6665 (  6342,   6987)";"  148 ( 142,   153)";"  1697 ( 1629,   1764)";" 1138 ( 1078,   1198)";"  220 ( 206,   234)";"  340 (  324,   355)";"  611 (  584,   639)";"40%"
"2014-08-30";"-83";"  1223 ( 1165,   1281)";"  28 (  26,   30)";"  6517 (  6201,   6834)";"  145 ( 139,   151)";"  1666 ( 1597,   1735)";" 1118 ( 1057,   1178)";"  216 ( 202,   230)";"  333 (  318,   349)";"  600 (  572,   628)";"40%"
"2014-08-29";"-84";"  1195 ( 1138,   1251)";"  28 (  26,   29)";"  6372 (  6062,   6683)";"  142 ( 136,   148)";"  1636 ( 1565,   1707)";" 1098 ( 1036,   1159)";"  212 ( 198,   227)";"  327 (  312,   343)";"  589 (  561,   618)";"40%"
"2014-08-28";"-85";"  1167 ( 1112,   1222)";"  27 (  25,   29)";"  6230 (  5925,   6535)";"  140 ( 133,   146)";"  1607 ( 1534,   1679)";" 1078 ( 1015,   1140)";"  208 ( 194,   223)";"  321 (  306,   337)";"  579 (  550,   607)";"40%"
"2014-08-27";"-86";"  1140 ( 1086,   1194)";"  27 (  25,   28)";"  6090 (  5792,   6389)";"  137 ( 131,   144)";"  1577 ( 1504,   1651)";" 1058 (  995,   1121)";"  204 ( 190,   219)";"  316 (  300,   332)";"  568 (  539,   597)";"40%"
"2014-08-26";"-87";"  1114 ( 1061,   1166)";"  26 (  24,   28)";"  5953 (  5661,   6246)";"  135 ( 128,   141)";"  1549 ( 1474,   1624)";" 1039 (  976,   1103)";"  201 ( 186,   215)";"  310 (  294,   326)";"  558 (  529,   587)";"40%"
"2014-08-25";"-88";"  1087 ( 1037,   1138)";"  26 (  24,   27)";"  5819 (  5533,   6105)";"  132 ( 125,   139)";"  1521 ( 1445,   1597)";" 1020 (  956,   1084)";"  197 ( 182,   212)";"  304 (  288,   321)";"  548 (  518,   577)";"40%"
"2014-08-24";"-89";"  1062 ( 1013,   1111)";"  25 (  23,   27)";"  5687 (  5407,   5966)";"  130 ( 123,   137)";"  1493 ( 1416,   1571)";" 1002 (  937,   1066)";"  193 ( 179,   208)";"  299 (  282,   315)";"  538 (  508,   568)";"40%"
"2014-08-23";"-90";"  1037 (  989,   1084)";"  25 (  23,   26)";"  5557 (  5284,   5829)";"  127 ( 121,   134)";"  1466 ( 1388,   1545)";"  984 (  919,   1049)";"  190 ( 175,   204)";"  293 (  277,   310)";"  528 (  498,   558)";"40%"
"2014-08-22";"-91";"  1012 (  966,   1058)";"  24 (  23,   26)";"  5429 (  5163,   5695)";"  125 ( 118,   132)";"  1440 ( 1361,   1519)";"  966 (  900,   1031)";"  186 ( 172,   201)";"  288 (  271,   305)";"  518 (  488,   549)";"40%"
"2014-08-21";"-92";"   988 (  944,   1032)";"  24 (  22,   25)";"  5304 (  5045,   5563)";"  123 ( 116,   130)";"  1414 ( 1334,   1494)";"  948 (  882,   1014)";"  183 ( 168,   197)";"  283 (  266,   300)";"  509 (  479,   539)";"40%"
"2014-08-20";"-93";"   964 (  921,   1007)";"  23 (  22,   25)";"  5181 (  4929,   5434)";"  121 ( 114,   128)";"  1388 ( 1307,   1470)";"  931 (  865,    997)";"  179 ( 165,   194)";"  278 (  261,   295)";"  500 (  469,   530)";"40%"
"2014-08-19";"-94";"   941 (  900,    982)";"  23 (  21,   25)";"  5061 (  4815,   5306)";"  118 ( 111,   126)";"  1363 ( 1281,   1445)";"  914 (  848,    981)";"  176 ( 161,   191)";"  273 (  256,   290)";"  491 (  460,   521)";"40%"
"2014-08-18";"-95";"   918 (  878,    957)";"  23 (  21,   24)";"  4942 (  4704,   5180)";"  116 ( 109,   124)";"  1339 ( 1256,   1422)";"  898 (  831,    965)";"  173 ( 158,   187)";"  268 (  250,   285)";"  482 (  451,   513)";"40%"
"2014-08-17";"-96";"   895 (  857,    933)";"  22 (  20,   24)";"  4826 (  4594,   5057)";"  114 ( 107,   122)";"  1314 ( 1231,   1398)";"  881 (  814,    949)";"  169 ( 155,   184)";"  263 (  246,   280)";"  473 (  442,   504)";"40%"
"2014-08-16";"-97";"   873 (  837,    909)";"  22 (  20,   23)";"  4711 (  4487,   4936)";"  112 ( 105,   120)";"  1291 ( 1206,   1375)";"  866 (  798,    933)";"  166 ( 152,   181)";"  258 (  241,   275)";"  464 (  433,   495)";"40%"
"2014-08-15";"-98";"   851 (  817,    886)";"  21 (  20,   23)";"  4599 (  4382,   4816)";"  110 ( 103,   118)";"  1267 ( 1182,   1352)";"  850 (  782,    917)";"  163 ( 149,   177)";"  253 (  236,   270)";"  456 (  425,   487)";"40%"
"2014-08-14";"-99";"   830 (  797,    863)";"  21 (  19,   23)";"  4489 (  4279,   4699)";"  108 ( 101,   116)";"  1245 ( 1159,   1330)";"  834 (  767,    902)";"  160 ( 146,   174)";"  249 (  231,   266)";"  447 (  416,   478)";"40%"
"2014-08-13";"-100";"   809 (  778,    841)";"  21 (  19,   22)";"  4381 (  4178,   4584)";"  106 (  99,   114)";"  1222 ( 1136,   1308)";"  819 (  752,    887)";"  157 ( 143,   171)";"  244 (  227,   261)";"  439 (  408,   470)";"40%"
"2014-08-12";"-101";"   789 (  759,    818)";"  20 (  18,   22)";"  4275 (  4079,   4470)";"  104 (  97,   112)";"  1200 ( 1114,   1287)";"  804 (  737,    872)";"  154 ( 140,   168)";"  239 (  222,   257)";"  431 (  400,   462)";"40%"
"2014-08-11";"-102";"   768 (  740,    797)";"  20 (  18,   22)";"  4170 (  3982,   4358)";"  102 (  95,   110)";"  1179 ( 1091,   1266)";"  790 (  722,    857)";"  151 ( 137,   164)";"  235 (  218,   252)";"  423 (  392,   454)";"40%"
"2014-08-10";"-103";"   749 (  722,    775)";"  19 (  18,   21)";"  4068 (  3887,   4249)";"  101 (  93,   108)";"  1157 ( 1070,   1245)";"  775 (  708,    843)";"  147 ( 134,   161)";"  231 (  213,   248)";"  415 (  384,   446)";"40%"
"2014-08-09";"-104";"   729 (  704,    754)";"  19 (  17,   21)";"  3967 (  3794,   4141)";"   99 (  91,   107)";"  1137 ( 1049,   1225)";"  761 (  693,    829)";"  144 ( 131,   158)";"  226 (  209,   244)";"  407 (  376,   439)";"40%"
"2014-08-08";"-105";"   710 (  686,    734)";"  19 (  17,   20)";"  3868 (  3702,   4035)";"   97 (  89,   105)";"  1116 ( 1028,   1205)";"  747 (  680,    815)";"  141 ( 128,   155)";"  222 (  205,   239)";"  400 (  369,   431)";"40%"
"2014-08-07";"-106";"   691 (  669,    714)";"  18 (  17,   20)";"  3771 (  3613,   3930)";"   95 (  88,   103)";"  1096 ( 1008,   1185)";"  733 (  666,    801)";"  138 ( 125,   151)";"  218 (  201,   235)";"  392 (  361,   423)";"40%"
"2014-08-06";"-107";"   673 (  652,    694)";"  18 (  16,   20)";"  3676 (  3524,   3828)";"   94 (  86,   101)";"  1077 (  988,   1166)";"  720 (  653,    787)";"  135 ( 123,   148)";"  214 (  197,   231)";"  385 (  354,   416)";"40%"
"2014-08-05";"-108";"   655 (  635,    674)";"  18 (  16,   19)";"  3582 (  3438,   3727)";"   92 (  84,   100)";"  1058 (  969,   1147)";"  706 (  639,    773)";"  132 ( 120,   145)";"  210 (  193,   227)";"  377 (  347,   408)";"40%"
"2014-08-04";"-109";"   637 (  619,    655)";"  17 (  16,   19)";"  3490 (  3353,   3627)";"   90 (  82,    98)";"  1039 (  950,   1129)";"  693 (  627,    760)";"  130 ( 117,   142)";"  206 (  189,   223)";"  370 (  340,   401)";"40%"
