"Date";"Days from today";"Cases (reported)";"New daily cases (reported)";"Cases (corrected for underreporting)";"New daily cases (corrected for underreporting)";"Incubation period";"Infectious and unreported";"Undergoing treatment";"Beds for CDC target of 25% cases in ETC";"Beds for CDC target of 45% cases in reduced transmission";"Reporting (treatment) quotient"
"2014-08-03";"-110";"   620 (  603,    637)";"  17 (  15,   19)";"  3400 (  3270,   3530)";"   89 (  81,    97)";"  1021 (  931,   1112)";"  680 (  614,    746)";"  127 ( 115,   138)";"  202 (  185,   218)";"  363 (  333,   393)";"40%"
"2014-08-02";"-111";"   603 (  587,    618)";"  17 (  15,   18)";"  3311 (  3189,   3434)";"   87 (  79,    95)";"  1004 (  913,   1094)";"  667 (  601,    732)";"  124 ( 112,   135)";"  198 (  181,   214)";"  356 (  326,   386)";"40%"
"2014-08-01";"-112";"   586 (  571,    601)";"  16 (  15,   18)";"  3224 (  3108,   3339)";"   86 (  78,    94)";"   987 (  896,   1078)";"  654 (  589,    719)";"  121 ( 109,   132)";"  194 (  177,   210)";"  348 (  319,   378)";"40%"
"2014-07-31";"-113";"   570 (  556,    583)";"  16 (  14,   18)";"  3138 (  3030,   3246)";"   84 (  76,    93)";"   970 (  879,   1062)";"  641 (  577,    705)";"  118 ( 107,   128)";"  190 (  173,   206)";"  341 (  312,   371)";"40%"
"2014-07-30";"-114";"   554 (  541,    566)";"  16 (  14,   17)";"  3054 (  2952,   3155)";"   83 (  75,    91)";"   955 (  862,   1047)";"  628 (  564,    691)";"  115 ( 104,   125)";"  186 (  170,   202)";"  334 (  305,   363)";"40%"
"2014-07-29";"-115";"   538 (  526,    550)";"  15 (  14,   17)";"  2971 (  2876,   3065)";"   82 (  74,    90)";"   940 (  846,   1033)";"  615 (  552,    677)";"  112 ( 102,   121)";"  182 (  166,   197)";"  327 (  298,   355)";"40%"
"2014-07-28";"-116";"   522 (  511,    534)";"  15 (  14,   17)";"  2889 (  2801,   2977)";"   81 (  72,    89)";"   925 (  831,   1020)";"  601 (  540,    662)";"  109 (  99,   118)";"  177 (  162,   193)";"  319 (  292,   347)";"40%"
"2014-07-27";"-117";"   507 (  496,    519)";"  15 (  13,   16)";"  2808 (  2727,   2889)";"   79 (  71,    88)";"   912 (  816,   1008)";"  587 (  528,    647)";"  106 (  97,   114)";"  173 (  158,   188)";"  312 (  285,   339)";"40%"
"2014-07-26";"-118";"   493 (  481,    504)";"  14 (  13,   16)";"  2729 (  2654,   2804)";"   78 (  70,    87)";"   900 (  802,    998)";"  573 (  516,    631)";"  103 (  94,   111)";"  169 (  154,   183)";"  304 (  278,   330)";"40%"
"2014-07-25";"-119";"   478 (  467,    490)";"  14 (  13,   15)";"  2650 (  2581,   2719)";"   78 (  69,    86)";"   889 (  789,    989)";"  558 (  503,    614)";"  100 (  92,   107)";"  165 (  151,   178)";"  296 (  271,   321)";"40%"
"2014-07-24";"-120";"   464 (  452,    476)";"  14 (  12,   15)";"  2573 (  2509,   2636)";"   76 (  67,    85)";"   879 (  777,    982)";"  543 (  491,    595)";"   97 (  89,   104)";"  160 (  147,   173)";"  288 (  264,   312)";"40%"
"2014-07-23";"-121";"   451 (  438,    463)";"  13 (  12,   14)";"  2497 (  2438,   2556)";"   74 (  65,    82)";"   854 (  756,    951)";"  527 (  478,    576)";"   94 (  87,   101)";"  155 (  143,   168)";"  279 (  257,   302)";"40%"
"2014-07-22";"-122";"   438 (  425,    451)";"  13 (  12,   14)";"  2423 (  2367,   2479)";"   72 (  64,    80)";"   829 (  737,    921)";"  512 (  465,    558)";"   91 (  85,    97)";"  151 (  139,   162)";"  271 (  250,   292)";"40%"
"2014-07-21";"-123";"   425 (  412,    438)";"  12 (  11,   13)";"  2351 (  2298,   2405)";"   70 (  62,    77)";"   805 (  718,    892)";"  497 (  453,    540)";"   89 (  83,    94)";"  146 (  135,   157)";"  263 (  244,   283)";"40%"
"2014-07-20";"-124";"   413 (  399,    426)";"  12 (  11,   13)";"  2282 (  2229,   2334)";"   68 (  60,    75)";"   781 (  699,    864)";"  482 (  441,    523)";"   86 (  80,    91)";"  142 (  132,   152)";"  256 (  237,   274)";"40%"
"2014-07-19";"-125";"   401 (  386,    415)";"  12 (  11,   13)";"  2214 (  2162,   2266)";"   66 (  59,    72)";"   758 (  681,    836)";"  468 (  430,    506)";"   83 (  78,    88)";"  138 (  128,   148)";"  248 (  231,   266)";"40%"
"2014-07-18";"-126";"   389 (  374,    404)";"  11 (  10,   12)";"  2149 (  2096,   2202)";"   64 (  57,    70)";"   736 (  663,    810)";"  455 (  419,    490)";"   81 (  76,    86)";"  134 (  125,   143)";"  241 (  225,   257)";"40%"
"2014-07-17";"-127";"   378 (  362,    393)";"  11 (  10,   12)";"  2085 (  2031,   2139)";"   62 (  56,    68)";"   715 (  646,    784)";"  441 (  408,    475)";"   79 (  74,    83)";"  130 (  122,   138)";"  234 (  219,   249)";"40%"
"2014-07-16";"-128";"   367 (  350,    383)";"  11 (  10,   11)";"  2023 (  1967,   2079)";"   60 (  54,    66)";"   694 (  629,    759)";"  428 (  397,    460)";"   76 (  72,    80)";"  126 (  118,   134)";"  227 (  213,   241)";"40%"
"2014-07-15";"-129";"   356 (  339,    372)";"  10 (  10,   11)";"  1963 (  1905,   2022)";"   58 (  53,    63)";"   674 (  612,    735)";"  416 (  387,    445)";"   74 (  71,    78)";"  123 (  115,   130)";"  221 (  207,   234)";"40%"
"2014-07-14";"-130";"   345 (  328,    363)";"  10 (   9,   11)";"  1905 (  1844,   1966)";"   57 (  52,    61)";"   654 (  596,    712)";"  404 (  377,    431)";"   72 (  69,    75)";"  119 (  112,   126)";"  214 (  202,   226)";"40%"
"2014-07-13";"-131";"   335 (  318,    353)";"  10 (   9,   10)";"  1848 (  1785,   1912)";"   55 (  50,    59)";"   635 (  581,    689)";"  392 (  367,    417)";"   70 (  67,    73)";"  115 (  109,   122)";"  208 (  197,   219)";"40%"
"2014-07-12";"-132";"   326 (  308,    344)";"   9 (   9,   10)";"  1794 (  1728,   1859)";"   53 (  49,    58)";"   617 (  566,    667)";"  381 (  357,    404)";"   68 (  65,    71)";"  112 (  106,   118)";"  202 (  191,   212)";"40%"
"2014-07-11";"-133";"   316 (  298,    334)";"   9 (   9,   10)";"  1740 (  1672,   1809)";"   52 (  48,    56)";"   599 (  551,    646)";"  370 (  348,    391)";"   66 (  63,    68)";"  109 (  103,   114)";"  196 (  186,   206)";"40%"
"2014-07-10";"-134";"   307 (  288,    326)";"   9 (   8,    9)";"  1688 (  1618,   1759)";"   50 (  46,    54)";"   581 (  537,    625)";"  359 (  339,    378)";"   64 (  62,    66)";"  106 (  101,   111)";"  190 (  181,   199)";"40%"
"2014-07-09";"-135";"   298 (  279,    317)";"   9 (   8,    9)";"  1638 (  1565,   1712)";"   49 (  45,    52)";"   564 (  523,    606)";"  348 (  330,    366)";"   62 (  60,    64)";"  103 (   98,   107)";"  185 (  176,   193)";"40%"
"2014-07-08";"-136";"   289 (  270,    309)";"   8 (   8,    9)";"  1590 (  1514,   1665)";"   47 (  44,    51)";"   548 (  509,    586)";"  338 (  322,    355)";"   60 (  58,    62)";"  100 (   95,   104)";"  179 (  172,   187)";"40%"
"2014-07-07";"-137";"   281 (  261,    300)";"   8 (   8,    9)";"  1542 (  1464,   1620)";"   46 (  43,    49)";"   532 (  496,    568)";"  328 (  313,    343)";"   59 (  57,    60)";"   97 (   93,   101)";"  174 (  167,   181)";"40%"
"2014-07-06";"-138";"   273 (  253,    292)";"   8 (   8,    8)";"  1496 (  1416,   1576)";"   45 (  42,    47)";"   516 (  483,    549)";"  319 (  305,    333)";"   57 (  55,    58)";"   94 (   90,    97)";"  169 (  163,   175)";"40%"
"2014-07-05";"-139";"   265 (  245,    285)";"   8 (   7,    8)";"  1452 (  1369,   1534)";"   43 (  41,    46)";"   501 (  470,    532)";"  309 (  297,    322)";"   55 (  54,    56)";"   91 (   88,    94)";"  164 (  158,   170)";"40%"
"2014-07-04";"-140";"   257 (  237,    277)";"   7 (   7,    8)";"  1408 (  1324,   1492)";"   42 (  40,    44)";"   487 (  458,    515)";"  300 (  289,    312)";"   54 (  52,    55)";"   89 (   86,    91)";"  159 (  154,   164)";"40%"
"2014-07-03";"-141";"   249 (  229,    270)";"   7 (   7,    8)";"  1366 (  1281,   1452)";"   41 (  39,    43)";"   472 (  446,    499)";"  292 (  282,    302)";"   52 (  51,    53)";"   86 (   83,    88)";"  155 (  150,   159)";"40%"
"2014-07-02";"-142";"   242 (  222,    263)";"   7 (   7,    7)";"  1325 (  1238,   1413)";"   40 (  38,    42)";"   459 (  435,    483)";"  283 (  274,    292)";"   50 (  49,    52)";"   83 (   81,    86)";"  150 (  146,   154)";"40%"
"2014-07-01";"-143";"   235 (  215,    256)";"   7 (   7,    7)";"  1286 (  1197,   1374)";"   38 (  37,    40)";"   445 (  423,    467)";"  275 (  267,    283)";"   49 (  48,    50)";"   81 (   79,    83)";"  146 (  142,   150)";"40%"
"2014-06-30";"-144";"   228 (  208,    249)";"   7 (   6,    7)";"  1247 (  1157,   1337)";"   37 (  36,    39)";"   432 (  412,    452)";"  267 (  260,    274)";"   48 (  46,    49)";"   79 (   77,    81)";"  142 (  138,   145)";"40%"
"2014-06-29";"-145";"   222 (  201,    242)";"   6 (   6,    7)";"  1210 (  1119,   1301)";"   36 (  35,    38)";"   420 (  401,    438)";"  259 (  252,    266)";"   46 (  45,    47)";"   76 (   75,    78)";"  137 (  134,   141)";"40%"
"2014-06-28";"-146";"   215 (  194,    236)";"   6 (   6,    6)";"  1174 (  1082,   1266)";"   35 (  34,    37)";"   407 (  391,    424)";"  252 (  245,    258)";"   45 (  44,    46)";"   74 (   73,    76)";"  133 (  131,   136)";"40%"
"2014-06-27";"-147";"   209 (  188,    230)";"   6 (   6,    6)";"  1138 (  1046,   1231)";"   34 (  33,    35)";"   396 (  381,    411)";"  244 (  239,    250)";"   44 (  42,    45)";"   72 (   71,    73)";"  130 (  127,   132)";"40%"
"2014-06-26";"-148";"   203 (  182,    224)";"   6 (   6,    6)";"  1104 (  1011,   1198)";"   33 (  32,    34)";"   384 (  370,    398)";"  237 (  232,    243)";"   42 (  41,    44)";"   70 (   68,    71)";"  126 (  123,   128)";"40%"
"2014-06-25";"-149";"   197 (  176,    218)";"   6 (   6,    6)";"  1071 (   977,   1165)";"   32 (  31,    33)";"   373 (  361,    385)";"  230 (  225,    236)";"   41 (  40,    43)";"   68 (   66,    69)";"  122 (  120,   125)";"40%"
"2014-06-24";"-150";"   191 (  170,    212)";"   6 (   5,    6)";"  1039 (   944,   1133)";"   31 (  30,    32)";"   362 (  351,    373)";"  224 (  218,    229)";"   40 (  38,    41)";"   66 (   65,    67)";"  119 (  116,   121)";"40%"
"2014-06-23";"-151";"   186 (  165,    206)";"   5 (   5,    6)";"  1007 (   912,   1103)";"   30 (  30,    31)";"   352 (  342,    361)";"  217 (  212,    222)";"   39 (  37,    40)";"   64 (   63,    65)";"  115 (  113,   118)";"40%"
"2014-06-22";"-152";"   180 (  160,    201)";"   5 (   5,    5)";"   977 (   882,   1072)";"   30 (  29,    30)";"   341 (  332,    350)";"  211 (  205,    216)";"   38 (  36,    39)";"   62 (   61,    64)";"  112 (  109,   114)";"40%"
"2014-06-21";"-153";"   175 (  154,    195)";"   5 (   5,    5)";"   948 (   852,   1043)";"   29 (  28,    29)";"   331 (  323,    340)";"  205 (  199,    210)";"   36 (  35,    38)";"   60 (   59,    62)";"  109 (  106,   111)";"40%"
"2014-06-20";"-154";"   170 (  149,    190)";"   5 (   5,    5)";"   919 (   823,   1015)";"   28 (  27,    28)";"   322 (  314,    329)";"  199 (  193,    205)";"   35 (  34,    37)";"   59 (   57,    60)";"  105 (  103,   108)";"40%"
"2014-06-19";"-155";"   165 (  145,    185)";"   5 (   5,    5)";"   891 (   795,    987)";"   27 (  26,    28)";"   312 (  305,    319)";"  193 (  187,    199)";"   34 (  32,    36)";"   57 (   55,    58)";"  102 (   99,   105)";"40%"
"2014-06-18";"-156";"   160 (  140,    180)";"   5 (   5,    5)";"   864 (   769,    960)";"   26 (  26,    27)";"   303 (  296,    310)";"  187 (  181,    194)";"   33 (  31,    35)";"   55 (   53,    57)";"   99 (   96,   102)";"40%"
"2014-06-17";"-157";"   155 (  135,    175)";"   5 (   4,    5)";"   838 (   742,    933)";"   25 (  25,    26)";"   294 (  288,    301)";"  182 (  175,    189)";"   32 (  30,    34)";"   54 (   52,    55)";"   96 (   93,   100)";"40%"
"2014-06-16";"-158";"   151 (  131,    171)";"   4 (   4,    5)";"   812 (   717,    908)";"   25 (  24,    25)";"   286 (  279,    293)";"  177 (  169,    184)";"   31 (  29,    34)";"   52 (   50,    54)";"   94 (   90,    97)";"40%"
"2014-06-15";"-159";"   146 (  127,    166)";"   4 (   4,    4)";"   788 (   693,    883)";"   24 (  23,    25)";"   278 (  271,    285)";"  171 (  164,    179)";"   31 (  28,    33)";"   51 (   49,    52)";"   91 (   87,    94)";"40%"
"2014-06-14";"-160";"   142 (  123,    162)";"   4 (   4,    4)";"   764 (   669,    858)";"   23 (  23,    24)";"   269 (  262,    277)";"  166 (  159,    174)";"   30 (  27,    32)";"   49 (   47,    51)";"   88 (   85,    92)";"40%"
"2014-06-13";"-161";"   138 (  119,    157)";"   4 (   4,    4)";"   740 (   647,    834)";"   23 (  22,    23)";"   262 (  254,    269)";"  162 (  153,    170)";"   29 (  27,    31)";"   48 (   45,    50)";"   86 (   82,    90)";"40%"
"2014-06-12";"-162";"   134 (  115,    153)";"   4 (   4,    4)";"   718 (   624,    811)";"   22 (  21,    23)";"   254 (  246,    262)";"  157 (  148,    165)";"   28 (  26,    30)";"   46 (   44,    48)";"   83 (   79,    87)";"40%"
"2014-06-11";"-163";"   130 (  111,    149)";"   4 (   4,    4)";"   696 (   603,    789)";"   21 (  21,    22)";"   247 (  238,    255)";"  152 (  144,    161)";"   27 (  25,    29)";"   45 (   43,    47)";"   81 (   77,    85)";"40%"
"2014-06-10";"-164";"   126 (  108,    145)";"   4 (   3,    4)";"   675 (   582,    767)";"   21 (  20,    22)";"   239 (  231,    248)";"  148 (  139,    157)";"   26 (  24,    29)";"   44 (   41,    46)";"   78 (   74,    83)";"40%"
"2014-06-09";"-165";"   122 (  104,    141)";"   4 (   3,    4)";"   654 (   562,    745)";"   20 (  19,    21)";"   233 (  223,    242)";"  144 (  134,    153)";"   26 (  23,    28)";"   42 (   40,    45)";"   76 (   72,    81)";"40%"
"2014-06-08";"-166";"   119 (  101,    137)";"   3 (   3,    4)";"   634 (   543,    724)";"   20 (  19,    20)";"   226 (  216,    236)";"  139 (  130,    149)";"   25 (  22,    27)";"   41 (   39,    44)";"   74 (   69,    78)";"40%"
"2014-06-07";"-167";"   115 (   98,    133)";"   3 (   3,    4)";"   614 (   524,    704)";"   19 (  18,    20)";"   219 (  209,    229)";"  135 (  126,    145)";"   24 (  22,    27)";"   40 (   37,    42)";"   72 (   67,    76)";"40%"
"2014-06-06";"-168";"   112 (   94,    130)";"   3 (   3,    4)";"   595 (   506,    684)";"   18 (  17,    19)";"   213 (  202,    224)";"  131 (  121,    142)";"   23 (  21,    26)";"   39 (   36,    41)";"   70 (   65,    74)";"40%"
"2014-06-05";"-169";"   109 (   91,    126)";"   3 (   3,    3)";"   577 (   489,    665)";"   18 (  17,    19)";"   207 (  196,    218)";"  128 (  117,    138)";"   23 (  20,    25)";"   38 (   35,    40)";"   68 (   63,    72)";"40%"
"2014-06-04";"-170";"   106 (   88,    123)";"   3 (   3,    3)";"   559 (   472,    646)";"   17 (  16,    18)";"   201 (  189,    212)";"  124 (  113,    134)";"   22 (  20,    25)";"   37 (   34,    39)";"   66 (   61,    71)";"40%"
"2014-06-03";"-171";"   102 (   86,    119)";"   3 (   3,    3)";"   542 (   456,    628)";"   17 (  16,    18)";"   195 (  183,    207)";"  120 (  110,    131)";"   21 (  19,    24)";"   35 (   33,    38)";"   64 (   59,    69)";"40%"
"2014-06-02";"-172";"    99 (   83,    116)";"   3 (   3,    3)";"   525 (   440,    610)";"   16 (  15,    17)";"   189 (  177,    201)";"  117 (  106,    128)";"   21 (  18,    23)";"   34 (   32,    37)";"   62 (   57,    67)";"40%"
"2014-06-01";"-173";"    97 (   80,    113)";"   3 (   3,    3)";"   509 (   425,    592)";"   16 (  15,    17)";"   184 (  171,    196)";"  113 (  103,    124)";"   20 (  18,    23)";"   33 (   31,    36)";"   60 (   55,    65)";"40%"
"2014-05-31";"-174";"    94 (   78,    110)";"   3 (   2,    3)";"   493 (   410,    576)";"   15 (  14,    17)";"   178 (  165,    191)";"  110 (   99,    121)";"   20 (  17,    22)";"   32 (   30,    35)";"   58 (   53,    64)";"40%"
"2014-05-30";"-175";"    91 (   75,    107)";"   3 (   2,    3)";"   477 (   395,    559)";"   15 (  14,    16)";"   173 (  160,    186)";"  107 (   96,    118)";"   19 (  17,    22)";"   32 (   29,    34)";"   57 (   52,    62)";"40%"
"2014-05-29";"-176";"    88 (   73,    104)";"   3 (   2,    3)";"   462 (   382,    543)";"   15 (  13,    16)";"   168 (  155,    182)";"  104 (   93,    115)";"   19 (  16,    21)";"   31 (   28,    34)";"   55 (   50,    60)";"40%"
"2014-05-28";"-177";"    86 (   71,    101)";"   3 (   2,    3)";"   448 (   368,    527)";"   14 (  13,    15)";"   163 (  150,    177)";"  101 (   89,    112)";"   18 (  15,    21)";"   30 (   27,    33)";"   53 (   48,    59)";"40%"
"2014-05-27";"-178";"    83 (   68,     98)";"   2 (   2,    3)";"   434 (   355,    512)";"   14 (  12,    15)";"   159 (  145,    172)";"   98 (   86,    109)";"   17 (  15,    20)";"   29 (   26,    32)";"   52 (   47,    57)";"40%"
"2014-05-26";"-179";"    81 (   66,     95)";"   2 (   2,    3)";"   420 (   343,    497)";"   13 (  12,    15)";"   154 (  140,    168)";"   95 (   84,    107)";"   17 (  14,    20)";"   28 (   25,    31)";"   50 (   45,    56)";"40%"
"2014-05-25";"-180";"    78 (   64,     93)";"   2 (   2,    3)";"   407 (   331,    482)";"   13 (  12,    14)";"   149 (  135,    164)";"   92 (   81,    104)";"   16 (  14,    19)";"   27 (   24,    30)";"   49 (   44,    54)";"40%"
"2014-05-24";"-181";"    76 (   62,     90)";"   2 (   2,    3)";"   394 (   319,    468)";"   13 (  11,    14)";"   145 (  131,    160)";"   90 (   78,    101)";"   16 (  13,    19)";"   26 (   23,    29)";"   48 (   42,    53)";"40%"
"2014-05-23";"-182";"    74 (   60,     88)";"   2 (   2,    2)";"   381 (   308,    454)";"   12 (  11,    13)";"   141 (  126,    156)";"   87 (   75,     99)";"   16 (  13,    18)";"   26 (   23,    29)";"   46 (   41,    52)";"40%"
"2014-05-22";"-183";"    72 (   58,     85)";"   2 (   2,    2)";"   369 (   297,    441)";"   12 (  11,    13)";"   137 (  122,    152)";"   85 (   73,     96)";"   15 (  13,    18)";"   25 (   22,    28)";"   45 (   39,    50)";"40%"
"2014-05-21";"-184";"    70 (   56,     83)";"   2 (   2,    2)";"   357 (   286,    428)";"   11 (  10,    13)";"   133 (  118,    148)";"   82 (   70,     94)";"   15 (  12,    17)";"   24 (   21,    27)";"   44 (   38,    49)";"40%"
"2014-05-20";"-185";"    68 (   55,     80)";"   2 (   2,    2)";"   346 (   276,    415)";"   11 (  10,    12)";"   129 (  114,    144)";"   80 (   68,     91)";"   14 (  12,    17)";"   23 (   20,    26)";"   42 (   37,    48)";"40%"
"2014-05-19";"-186";"    66 (   53,     78)";"   2 (   2,    2)";"   335 (   266,    403)";"   11 (   9,    12)";"   125 (  110,    140)";"   77 (   66,     89)";"   14 (  11,    16)";"   23 (   20,    26)";"   41 (   36,    46)";"40%"
"2014-05-18";"-187";"    64 (   51,     76)";"   2 (   2,    2)";"   324 (   257,    390)";"   11 (   9,    12)";"   122 (  106,    137)";"   75 (   63,     87)";"   13 (  11,    16)";"   22 (   19,    25)";"   40 (   34,    45)";"40%"
"2014-05-17";"-188";"    62 (   50,     74)";"   2 (   2,    2)";"   313 (   248,    379)";"   10 (   9,    12)";"   118 (  103,    133)";"   73 (   61,     85)";"   13 (  11,    16)";"   22 (   19,    25)";"   39 (   33,    44)";"40%"
"2014-05-16";"-189";"    60 (   48,     72)";"   2 (   1,    2)";"   303 (   239,    367)";"   10 (   9,    11)";"   115 (   99,    130)";"   71 (   59,     83)";"   13 (  10,    15)";"   21 (   18,    24)";"   38 (   32,    43)";"40%"
"2014-05-15";"-190";"    58 (   47,     70)";"   2 (   1,    2)";"   293 (   230,    356)";"   10 (   8,    11)";"   111 (   96,    127)";"   69 (   57,     81)";"   12 (  10,    15)";"   20 (   17,    23)";"   37 (   31,    42)";"40%"
"2014-05-14";"-191";"    56 (   45,     68)";"   2 (   1,    2)";"   283 (   222,    345)";"    9 (   8,    11)";"   108 (   93,    123)";"   67 (   55,     79)";"   12 (   9,    14)";"   20 (   17,    23)";"   35 (   30,    41)";"40%"
"2014-05-13";"-192";"    55 (   44,     66)";"   2 (   1,    2)";"   274 (   214,    334)";"    9 (   8,    10)";"   105 (   90,    120)";"   65 (   53,     77)";"   12 (   9,    14)";"   19 (   16,    22)";"   34 (   29,    40)";"40%"
"2014-05-12";"-193";"    53 (   43,     64)";"   2 (   1,    2)";"   265 (   206,    324)";"    9 (   7,    10)";"   102 (   87,    117)";"   63 (   51,     75)";"   11 (   9,    14)";"   19 (   16,    22)";"   33 (   28,    39)";"40%"
"2014-05-11";"-194";"    52 (   41,     62)";"   2 (   1,    2)";"   256 (   199,    314)";"    9 (   7,    10)";"    99 (   84,    114)";"   61 (   50,     73)";"   11 (   8,    13)";"   18 (   15,    21)";"   32 (   27,    38)";"40%"
"2014-05-10";"-195";"    50 (   40,     60)";"   1 (   1,    2)";"   248 (   192,    304)";"    8 (   7,    10)";"    96 (   81,    111)";"   59 (   48,     71)";"   11 (   8,    13)";"   18 (   15,    20)";"   32 (   26,    37)";"40%"
"2014-05-09";"-196";"    49 (   39,     58)";"   1 (   1,    2)";"   239 (   185,    294)";"    8 (   7,     9)";"    93 (   78,    109)";"   58 (   46,     69)";"   10 (   8,    13)";"   17 (   14,    20)";"   31 (   25,    36)";"40%"
"2014-05-08";"-197";"    47 (   38,     56)";"   1 (   1,    2)";"   231 (   178,    285)";"    8 (   6,     9)";"    91 (   75,    106)";"   56 (   45,     67)";"   10 (   8,    12)";"   17 (   14,    19)";"   30 (   25,    35)";"40%"
"2014-05-07";"-198";"    46 (   37,     55)";"   1 (   1,    2)";"   223 (   171,    275)";"    8 (   6,     9)";"    88 (   73,    103)";"   54 (   43,     66)";"   10 (   7,    12)";"   16 (   13,    19)";"   29 (   24,    34)";"40%"
"2014-05-06";"-199";"    44 (   36,     53)";"   1 (   1,    2)";"   216 (   165,    266)";"    7 (   6,     9)";"    85 (   70,    101)";"   53 (   42,     64)";"    9 (   7,    12)";"   16 (   13,    18)";"   28 (   23,    33)";"40%"
"2014-05-05";"-200";"    43 (   35,     52)";"   1 (   1,    2)";"   208 (   159,    258)";"    7 (   6,     8)";"    83 (   68,     98)";"   51 (   40,     63)";"    9 (   7,    12)";"   15 (   12,    18)";"   27 (   22,    32)";"40%"
"2014-05-04";"-201";"    42 (   33,     50)";"   1 (   1,    2)";"   201 (   153,    249)";"    7 (   6,     8)";"    81 (   65,     96)";"   50 (   39,     61)";"    9 (   7,    11)";"   15 (   12,    18)";"   26 (   21,    32)";"40%"
"2014-05-03";"-202";"    40 (   33,     48)";"   1 (   1,    1)";"   194 (   148,    241)";"    7 (   5,     8)";"    78 (   63,     93)";"   48 (   37,     59)";"    9 (   6,    11)";"   14 (   11,    17)";"   26 (   21,    31)";"40%"
"2014-05-02";"-203";"    39 (   32,     47)";"   1 (   1,    1)";"   188 (   142,    233)";"    7 (   5,     8)";"    76 (   61,     91)";"   47 (   36,     58)";"    8 (   6,    11)";"   14 (   11,    17)";"   25 (   20,    30)";"40%"
